cmMb	pop
0.228940710105792	ISL (avg.)
0.338978373090728	ISL (avg.)
0.484353308428029	ISL (avg.)
0.311400735271381	ISL (avg.)
0.860285098415497	ISL (avg.)
0.939043633907564	ISL (avg.)
0.368165432540436	ISL (avg.)
0.680736124491543	ISL (avg.)
0.35367899913447	ISL (avg.)
0.309921554879228	ISL (avg.)
0.306602947260577	ISL (avg.)
0.581679834212171	ISL (avg.)
0.503264473911881	ISL (avg.)
0.229902817103346	ISL (avg.)
0.38244084658285	ISL (avg.)
0.90053018520529	ISL (avg.)
0.752809422639349	ISL (avg.)
0.891321420703411	ISL (avg.)
0.267946690489874	ISL (avg.)
1.06261670461499	ISL (avg.)
1.06073925480369	ISL (avg.)
0.856815570972474	ISL (avg.)
1.22255172312445	ISL (avg.)
1.17892364272447	ISL (avg.)
0.813542020459703	ISL (avg.)
1.08037794019446	ISL (avg.)
0.94650747394764	ISL (avg.)
2.6158778292695	ISL (avg.)
0.492245955836665	ISL (avg.)
1.04032767829754	ISL (avg.)
0.845545639327068	ISL (avg.)
0.520298061852695	ISL (avg.)
0.551352418545713	ISL (avg.)
1.48698658574913	ISL (avg.)
2.50999251770345	ISL (avg.)
3.5500293167503	ISL (avg.)
1.85950963294065	ISL (avg.)
2.60432354786568	ISL (avg.)
2.04071205804988	ISL (avg.)
4.85164210349379	ISL (avg.)
0.51710466208485	ISL (avg.)
1.51622576840977	ISL (avg.)
3.96371060112982	ISL (avg.)
3.00022772091379	ISL (avg.)
2.35555582866334	ISL (avg.)
2.29174278193631	ISL (avg.)
2.08513100970954	ISL (avg.)
1.4892264426724	ISL (avg.)
1.39297304020647	ISL (avg.)
1.36378064848441	ISL (avg.)
1.14844102629165	ISL (avg.)
0.588948430627798	ISL (avg.)
0.90594229637576	ISL (avg.)
1.25841968356878	ISL (avg.)
0.25285949961873	ISL (avg.)
0.359363639154094	ISL (avg.)
0.421367635617121	ISL (avg.)
0.714699907593577	ISL (avg.)
0.630115572990844	ISL (avg.)
0.384003063737914	ISL (avg.)
0.736214601283601	ISL (avg.)
0.588813099941934	ISL (avg.)
0.589016972955137	ISL (avg.)
0.587042550864595	ISL (avg.)
0.798937069676243	ISL (avg.)
0.548535001225832	ISL (avg.)
0.445372818851645	ISL (avg.)
0.494360895617739	ISL (avg.)
0.696292706350048	ISL (avg.)
0.528298502270762	ISL (avg.)
0.82191038952125	ISL (avg.)
1.00450531935981	ISL (avg.)
0.452183452922858	ISL (avg.)
0.418979284294924	ISL (avg.)
0.467365706864941	ISL (avg.)
0.80833489275764	ISL (avg.)
0.488619568444218	ISL (avg.)
0.532888888118084	ISL (avg.)
0.666268389384009	ISL (avg.)
0.526194813804251	ISL (avg.)
0.350837224997266	ISL (avg.)
0.767141412032915	ISL (avg.)
0.412444018640667	ISL (avg.)
0.374469768796909	ISL (avg.)
0.72026483485484	ISL (avg.)
0.521116418874586	ISL (avg.)
0.1916048423531	ISL (avg.)
1.00759195132821	ISL (avg.)
1.80834956025544	ISL (avg.)
1.23931435395251	ISL (avg.)
1.28733953050948	ISL (avg.)
0.292074684759827	ISL (avg.)
0.72217126030832	ISL (avg.)
1.25842065041045	ISL (avg.)
2.10795511845315	ISL (avg.)
0.830708704609448	ISL (avg.)
1.75704224901355	ISL (avg.)
1.63234310081053	ISL (avg.)
1.36657470375466	ISL (avg.)
1.11709740570725	ISL (avg.)
1.03921502180468	ISL (avg.)
1.38824934746941	ISL (avg.)
0.726988272228943	ISL (avg.)
0.463070707147507	ISL (avg.)
0.821401917146187	ISL (avg.)
1.60915123870449	ISL (avg.)
0.631234001512393	ISL (avg.)
0.758196531912316	ISL (avg.)
0.676940486207801	ISL (avg.)
0.0856000289076315	ISL (avg.)
0.440849955035057	ISL (avg.)
0.43423046797891	ISL (avg.)
0.409747488058847	ISL (avg.)
0.16021296903453	ISL (avg.)
0.0810641365831408	ISL (avg.)
0.366452723049374	ISL (avg.)
0.109860358810841	ISL (avg.)
0.102539652758415	ISL (avg.)
0.114051513343003	ISL (avg.)
0.112874037625725	ISL (avg.)
0.0920871460367712	ISL (avg.)
0.112724740630934	ISL (avg.)
0.089142958275286	ISL (avg.)
0.0320604133232553	ISL (avg.)
0.0405881172370235	ISL (avg.)
0.027020634219227	ISL (avg.)
0.0308557723093572	ISL (avg.)
0.209607669318112	ISL (avg.)
0.0777996584437565	ISL (avg.)
0.201352207651089	ISL (avg.)
0.206884237772574	ISL (avg.)
0.321090012399662	ISL (avg.)
0.293012785106867	ISL (avg.)
0.278700719546942	ISL (avg.)
0.405243022828572	ISL (avg.)
0.36141190840495	ISL (avg.)
0.399495837018589	ISL (avg.)
0.36731551364289	ISL (avg.)
0.43044960434484	ISL (avg.)
0.580098814229007	ISL (avg.)
0.456486679053524	ISL (avg.)
0.341553199104324	ISL (avg.)
0.910841376008553	ISL (avg.)
0.845857461445238	ISL (avg.)
1.56245701043909	ISL (avg.)
1.15988694525319	ISL (avg.)
1.1239565325421	ISL (avg.)
0.614468095009479	ISL (avg.)
0.530743965192796	ISL (avg.)
0.362304224434263	ISL (avg.)
0.234898650268273	ISL (avg.)
0.895386666921619	ISL (avg.)
1.14649047156183	ISL (avg.)
0.89401654576416	ISL (avg.)
0.582517384499212	ISL (avg.)
0.49310121640872	ISL (avg.)
0.984493188272417	ISL (avg.)
0.252210691172485	ISL (avg.)
0.188775841739747	ISL (avg.)
0.394896258650284	ISL (avg.)
0.767916901324838	ISL (avg.)
1.15047440851231	ISL (avg.)
1.48204324028242	ISL (avg.)
0.775857392397403	ISL (avg.)
0.938966753404666	ISL (avg.)
0.387695337874632	ISL (avg.)
0.365856168334043	ISL (avg.)
0.563203619338839	ISL (avg.)
0.88522879977623	ISL (avg.)
0.474488265678444	ISL (avg.)
0.93840350353745	ISL (avg.)
0.54798519870698	ISL (avg.)
0.388982978793805	ISL (avg.)
0.354045380090454	ISL (avg.)
0.736385558389768	ISL (avg.)
0.877394942352833	ISL (avg.)
0.685203541159704	ISL (avg.)
0.677306015775662	ISL (avg.)
0.732366058101817	ISL (avg.)
0.419500796828429	ISL (avg.)
0.453985059545973	ISL (avg.)
0.344937891745639	ISL (avg.)
0.763141642628268	ISL (avg.)
0.539091088909147	ISL (avg.)
0.487849278674796	ISL (avg.)
0.235492935039689	ISL (avg.)
0.752972464245152	ISL (avg.)
0.419383760970275	ISL (avg.)
0.205222352685662	ISL (avg.)
0.1426762077114	ISL (avg.)
0.225632449841403	ISL (avg.)
0.124328829047328	ISL (avg.)
0.278172579941976	ISL (avg.)
0.206246354523477	ISL (avg.)
0.319937966064404	ISL (avg.)
1.32930206681861	ISL (avg.)
0.585114158928548	ISL (avg.)
0.355200752744404	ISL (avg.)
1.16291199135466	ISL (avg.)
1.36792652383393	ISL (avg.)
1.12747409765112	ISL (avg.)
0.377148178879954	ISL (avg.)
0.827191227539272	ISL (avg.)
0.782141589904137	ISL (avg.)
0.79265870180311	ISL (avg.)
0.630792168168082	ISL (avg.)
0.65695010863802	ISL (avg.)
0.448170465628939	ISL (avg.)
1.38810303760469	ISL (avg.)
1.49820610319878	ISL (avg.)
0.490915670410246	ISL (avg.)
1.02316541834356	ISL (avg.)
0.678732187020586	ISL (avg.)
1.28975520827442	ISL (avg.)
1.69041153297687	ISL (avg.)
3.11460669377455	ISL (avg.)
1.5187217663342	ISL (avg.)
2.0305667522509	ISL (avg.)
1.31826388157422	ISL (avg.)
2.63791549298269	ISL (avg.)
2.37303540242702	ISL (avg.)
4.8796343857171	ISL (avg.)
2.41274005432483	ISL (avg.)
3.82448331184649	ISL (avg.)
1.23239889255798	ISL (avg.)
1.2155659154368	ISL (avg.)
2.20727944804936	ISL (avg.)
1.50172658120505	ISL (avg.)
2.61030935541024	ISL (avg.)
1.77492492774794	ISL (avg.)
4.28043932347808	ISL (avg.)
1.80563677941337	ISL (avg.)
1.83868253887874	ISL (avg.)
0.24601716039492	ISL (avg.)
0.648888896676027	ISL (avg.)
0.960945244192669	ISL (avg.)
0.570878824249699	ISL (avg.)
1.39061199394016	ISL (avg.)
0.949541193347521	ISL (avg.)
0.820586439615244	ISL (avg.)
1.45032736702602	ISL (avg.)
1.19473655213262	ISL (avg.)
1.1791299984095	ISL (avg.)
0.560481450629441	ISL (avg.)
1.78969212694055	ISL (avg.)
1.50223019873386	ISL (avg.)
1.44464049465933	ISL (avg.)
1.23695592036126	ISL (avg.)
1.69246775809067	ISL (avg.)
1.04822776198825	ISL (avg.)
0.591488115126785	ISL (avg.)
0.688396013641099	ISL (avg.)
0.795185931755947	ISL (avg.)
0.630202216139517	ISL (avg.)
0.433246932060963	ISL (avg.)
1.04036149837572	ISL (avg.)
0.469644545784823	ISL (avg.)
0.258190202191049	ISL (avg.)
0.246425200376982	ISL (avg.)
0.43351831983923	ISL (avg.)
0.561999803654843	ISL (avg.)
0.583156475247379	ISL (avg.)
1.05387194014255	ISL (avg.)
0.218392176950291	ISL (avg.)
0.631300029163943	ISL (avg.)
0.545359971632467	ISL (avg.)
0.204419823505281	ISL (avg.)
0.0959503354059674	ISL (avg.)
0.108895221432313	ISL (avg.)
0.10091524718489	ISL (avg.)
0.0415023451323781	ISL (avg.)
0.0728160806490749	ISL (avg.)
0.061841018549134	ISL (avg.)
0.0347393357556168	ISL (avg.)
0.0822399970775257	ISL (avg.)
0.138674224971329	ISL (avg.)
0.17110325152188	ISL (avg.)
0.422246400566898	ISL (avg.)
0.272387863254567	ISL (avg.)
0.12355409699041	ISL (avg.)
0.177415305065131	ISL (avg.)
0.0945561662893187	ISL (avg.)
0.379676769392247	ISL (avg.)
0.131137128431515	ISL (avg.)
0.11510933410041	ISL (avg.)
0.0900232548884664	ISL (avg.)
0.224183747510331	ISL (avg.)
0.277757851012338	ISL (avg.)
0.459388784141611	ISL (avg.)
0.23848484066409	ISL (avg.)
0.332988439295121	ISL (avg.)
0.473976320159673	ISL (avg.)
0.679959805287483	ISL (avg.)
0.687654283448603	ISL (avg.)
0.42770139946347	ISL (avg.)
1.02045963240738	ISL (avg.)
0.345582202381397	ISL (avg.)
0.527811010314373	ISL (avg.)
0.421464873313847	ISL (avg.)
0.511185100835296	ISL (avg.)
0.536028762445962	ISL (avg.)
0.841643378880509	ISL (avg.)
0.671037625450413	ISL (avg.)
0.697648098511736	ISL (avg.)
0.922347741309672	ISL (avg.)
0.705504041153973	ISL (avg.)
1.04229671303795	ISL (avg.)
0.822133429359522	ISL (avg.)
0.486653512755866	ISL (avg.)
0.842960103833109	ISL (avg.)
1.21547348578529	ISL (avg.)
0.859344989648086	ISL (avg.)
0.287966757535466	ISL (avg.)
0.130451005936294	ISL (avg.)
0.791335901817318	ISL (avg.)
0.623992606353441	ISL (avg.)
0.723329463365434	ISL (avg.)
0.244776192842536	ISL (avg.)
0.0592920138639855	ISL (avg.)
0.484327943677981	ISL (avg.)
0.221085116426091	ISL (avg.)
0.458847570711331	ISL (avg.)
0.519271195406478	ISL (avg.)
0.408309832890324	ISL (avg.)
0.513258228270804	ISL (avg.)
0.428972407405886	ISL (avg.)
0.509540082485909	ISL (avg.)
0.277596004323555	ISL (avg.)
0.721743773810115	ISL (avg.)
0.720117740229444	ISL (avg.)
0.869809304734573	ISL (avg.)
1.01671521581816	ISL (avg.)
0.670073841863273	ISL (avg.)
0.748070160176902	ISL (avg.)
0.897952571543094	ISL (avg.)
0.538059134159469	ISL (avg.)
0.229627557467942	ISL (avg.)
0.226496788258648	ISL (avg.)
0.207456754698287	ISL (avg.)
0.337897646141615	ISL (avg.)
0.258462836991998	ISL (avg.)
0.518701844821384	ISL (avg.)
0.841365976360431	ISL (avg.)
0.292864301467817	ISL (avg.)
0.368353969777554	ISL (avg.)
0.403478048374464	ISL (avg.)
0.483405498994296	ISL (avg.)
0.326231207794528	ISL (avg.)
0.0702880847018589	ISL (avg.)
0.474649877541306	ISL (avg.)
0.195538057831644	ISL (avg.)
0.307507310667022	ISL (avg.)
0.0760808900465397	ISL (avg.)
0.101968687319205	ISL (avg.)
0.252439061174482	ISL (avg.)
0.139417025717266	ISL (avg.)
0.135779719555655	ISL (avg.)
0.621802000935754	ISL (avg.)
0.507359275230384	ISL (avg.)
1.27178863831953	ISL (avg.)
0.649442908589961	ISL (avg.)
1.12774013222972	ISL (avg.)
0.81152963810578	ISL (avg.)
0.436116633384513	ISL (avg.)
0.243817370850646	ISL (avg.)
0.451707084451851	ISL (avg.)
1.28638795581623	ISL (avg.)
0.443915244573061	ISL (avg.)
0.366050411210763	ISL (avg.)
0.866098865435072	ISL (avg.)
0.614072322507416	ISL (avg.)
0.379507303157371	ISL (avg.)
0.373854582864491	ISL (avg.)
0.728118201167188	ISL (avg.)
0.877428111728202	ISL (avg.)
0.504513469554638	ISL (avg.)
0.872782246715277	ISL (avg.)
0.344049224573366	ISL (avg.)
0.389865554665205	ISL (avg.)
0.370634348986533	ISL (avg.)
0.600576888623809	ISL (avg.)
0.197156633912169	ISL (avg.)
0.485504925441183	ISL (avg.)
0.623379526933927	ISL (avg.)
0.64393231545132	ISL (avg.)
0.483903102753207	ISL (avg.)
0.508601824801261	ISL (avg.)
0.83325079359515	ISL (avg.)
0.321296023670209	ISL (avg.)
0.63602167629074	ISL (avg.)
1.20575750891332	ISL (avg.)
0.260154337210112	ISL (avg.)
0.502794565222149	ISL (avg.)
0.332344157022976	ISL (avg.)
0.749927857457309	ISL (avg.)
0.617511547162979	ISL (avg.)
0.689343890235296	ISL (avg.)
1.07106204036809	ISL (avg.)
1.41398350784898	ISL (avg.)
0.787459558937942	ISL (avg.)
1.09030049946366	ISL (avg.)
1.45917074060782	ISL (avg.)
1.28802695460355	ISL (avg.)
2.08241743178406	ISL (avg.)
2.28919187475443	ISL (avg.)
3.50317527132204	ISL (avg.)
3.6462723032623	ISL (avg.)
3.28739595844256	ISL (avg.)
3.66039861539003	ISL (avg.)
4.09436982633926	ISL (avg.)
1.21286896666872	ISL (avg.)
1.58800764949245	ISL (avg.)
3.80467799352302	ISL (avg.)
3.98260101957437	ISL (avg.)
2.60192097499594	ISL (avg.)
3.67513068234285	ISL (avg.)
1.66876888778232	ISL (avg.)
1.82704274322916	ISL (avg.)
2.05845801642016	ISL (avg.)
3.56811653247412	ISL (avg.)
2.31594398312411	ISL (avg.)
2.00573038744968	ISL (avg.)
0.355714591308326	ISL (avg.)
1.21949228003287	ISL (avg.)
1.75651237533841	ISL (avg.)
0.298208797978541	ISL (avg.)
1.36965818942432	ISL (avg.)
1.96086332472297	ISL (avg.)
0.925417778734808	ISL (avg.)
0.411778091963746	ISL (avg.)
0.636981007007835	ISL (avg.)
0.262977011507596	ISL (avg.)
0.598850202496819	ISL (avg.)
0.685188232277595	ISL (avg.)
0.571593233305937	ISL (avg.)
0.225156005748687	ISL (avg.)
0.210045112542749	ISL (avg.)
0.249447480995267	ISL (avg.)
0.243538218697788	ISL (avg.)
0.312807623813623	ISL (avg.)
0.331995200336006	ISL (avg.)
1.22970439174617	ISL (avg.)
0.355411645849536	ISL (avg.)
0.295229917119156	ISL (avg.)
0.28951128164882	ISL (avg.)
0.154730279027461	ISL (avg.)
0.186905929605774	ISL (avg.)
0.150858155359669	ISL (avg.)
0.158199928977552	ISL (avg.)
0.109720647287259	ISL (avg.)
0.0895302430186262	ISL (avg.)
0.0496820071312152	ISL (avg.)
0.0179980369595288	ISL (avg.)
0.0126347652352358	ISL (avg.)
0.0169018366297896	ISL (avg.)
0.03494946151017	ISL (avg.)
0.0308947026504216	ISL (avg.)
0.0820612059236339	ISL (avg.)
0.091416919237991	ISL (avg.)
0.173251610283103	ISL (avg.)
0.0841188536748377	ISL (avg.)
0.346047577993919	ISL (avg.)
0.473923144600231	ISL (avg.)
0.360061869791522	ISL (avg.)
0.507715730408211	ISL (avg.)
0.222278989881033	ISL (avg.)
0.783397465903845	ISL (avg.)
0.264298469622701	ISL (avg.)
0.281824031394824	ISL (avg.)
0.284359784702741	ISL (avg.)
0.463774353708298	ISL (avg.)
1.30336798489552	ISL (avg.)
0.804653398335833	ISL (avg.)
1.17693798392505	ISL (avg.)
0.567334886500044	ISL (avg.)
1.46833108941692	ISL (avg.)
1.80684299138617	ISL (avg.)
0.256636152957831	ISL (avg.)
1.22613754721955	ISL (avg.)
1.11610265729404	ISL (avg.)
1.25872039081288	ISL (avg.)
1.16963771394578	ISL (avg.)
0.453820237514848	ISL (avg.)
0.761653928128553	ISL (avg.)
0.857836215253691	ISL (avg.)
0.626504024064039	ISL (avg.)
0.683548171625933	ISL (avg.)
0.241624380694938	ISL (avg.)
0.39235176710428	ISL (avg.)
0.608809580447608	ISL (avg.)
0.35736066863363	ISL (avg.)
1.16533804947564	ISL (avg.)
0.488068801402041	ISL (avg.)
0.363355403099813	ISL (avg.)
0.423545613017991	ISL (avg.)
0.446804391600324	ISL (avg.)
0.367253327708855	ISL (avg.)
0.50276707202238	ISL (avg.)
0.730622471205236	ISL (avg.)
0.895582181179765	ISL (avg.)
0.215167152203058	ISL (avg.)
0.326989122967439	ISL (avg.)
0.125114637621972	ISL (avg.)
0.28596815127279	ISL (avg.)
0.19696754328775	ISL (avg.)
0.581870503435054	ISL (avg.)
0.282095943531303	ISL (avg.)
0.293802269144171	ISL (avg.)
0.382858954264987	ISL (avg.)
1.13238760884899	ISL (avg.)
0.26803007385703	ISL (avg.)
0.440942991173007	ISL (avg.)
0.580837870275624	ISL (avg.)
0.482887476815111	ISL (avg.)
0.204425235816527	ISL (avg.)
0.425514205016912	ISL (avg.)
0.257673730687326	ISL (avg.)
0.315790222456095	ISL (avg.)
0.559129014144996	ISL (avg.)
0.376513568564473	ISL (avg.)
0.503503294810583	ISL (avg.)
0.350251828769985	ISL (avg.)
0.400155273659997	ISL (avg.)
0.343173737221023	ISL (avg.)
0.517269103908446	ISL (avg.)
0.440475016360701	ISL (avg.)
0.730196318192744	ISL (avg.)
0.802571155662424	ISL (avg.)
0.605798064153508	ISL (avg.)
0.513977334982237	ISL (avg.)
0.285516985248261	ISL (avg.)
0.614805237726733	ISL (avg.)
0.315497578301267	ISL (avg.)
0.570788483759404	ISL (avg.)
0.966379618432588	ISL (avg.)
1.30084257588898	ISL (avg.)
0.434540862956469	ISL (avg.)
0.540929991724187	ISL (avg.)
0.277399255441421	ISL (avg.)
1.21723497438627	ISL (avg.)
1.0228877631719	ISL (avg.)
0.260871774837505	ISL (avg.)
1.0169843248281	ISL (avg.)
0.761623425915503	ISL (avg.)
1.18769148464424	ISL (avg.)
0.397400291230302	ISL (avg.)
0.600328213151838	ISL (avg.)
0.450551174570547	ISL (avg.)
0.729853984010361	ISL (avg.)
0.2107541530926	ISL (avg.)
0.668995032237147	ISL (avg.)
0.348496275331526	ISL (avg.)
0.828695761204006	ISL (avg.)
0.692031474634283	ISL (avg.)
0.630661958874775	ISL (avg.)
0.749566922086108	ISL (avg.)
1.17988456595875	ISL (avg.)
0.522162795006101	ISL (avg.)
0.292529642467266	ISL (avg.)
1.1294941034073	ISL (avg.)
0.537796592185366	ISL (avg.)
0.587935187659571	ISL (avg.)
0.89177816359555	ISL (avg.)
0.927664065215576	ISL (avg.)
2.18444350791761	ISL (avg.)
1.46607063974526	ISL (avg.)
1.02230462615995	ISL (avg.)
1.43830779803172	ISL (avg.)
0.965627637211881	ISL (avg.)
0.993249482515148	ISL (avg.)
2.50557557137689	ISL (avg.)
2.04902223917797	ISL (avg.)
3.21509738460479	ISL (avg.)
1.20191114515808	ISL (avg.)
1.42173607045211	ISL (avg.)
3.17581596776419	ISL (avg.)
4.25178175342512	ISL (avg.)
2.56158235860867	ISL (avg.)
4.82527930878048	ISL (avg.)
3.31971589225465	ISL (avg.)
2.86011279194731	ISL (avg.)
2.29744441674299	ISL (avg.)
2.96274980860297	ISL (avg.)
1.37072911201803	ISL (avg.)
1.18970079343476	ISL (avg.)
1.07355554361855	ISL (avg.)
1.66679668696366	ISL (avg.)
1.86125836763049	ISL (avg.)
0.868699984665946	ISL (avg.)
1.16711500391059	ISL (avg.)
1.11170427468139	ISL (avg.)
1.1161221701629	ISL (avg.)
1.37322424456929	ISL (avg.)
0.605103223469284	ISL (avg.)
0.421518040186559	ISL (avg.)
1.04733752675904	ISL (avg.)
0.489207651494175	ISL (avg.)
0.746068027619889	ISL (avg.)
0.804817707098349	ISL (avg.)
0.812700455506399	ISL (avg.)
0.660849023597199	ISL (avg.)
0.379466730805501	ISL (avg.)
0.158679337177508	ISL (avg.)
0.0684449388650105	ISL (avg.)
0.0802482833717945	ISL (avg.)
0.204264678134485	ISL (avg.)
0.363855879541172	ISL (avg.)
0.377233730383821	ISL (avg.)
0.428427912828832	ISL (avg.)
0.458786274886986	ISL (avg.)
0.260743120628971	ISL (avg.)
0.19384932131125	ISL (avg.)
0.695737809175707	ISL (avg.)
0.742114085390453	ISL (avg.)
0.357959834991702	ISL (avg.)
0.998691673683586	ISL (avg.)
0.882868865289152	ISL (avg.)
0.750043027351479	ISL (avg.)
0.756375070924224	ISL (avg.)
0.317782819691717	ISL (avg.)
0.325873140422448	ISL (avg.)
0.720967987340666	ISL (avg.)
0.956866426531228	ISL (avg.)
0.521999995585223	ISL (avg.)
0.210798767196113	ISL (avg.)
0.282232793138344	ISL (avg.)
0.313361853172276	ISL (avg.)
0.206167311884126	ISL (avg.)
0.356052386653631	ISL (avg.)
0.517663271963486	ISL (avg.)
0.131300067098442	ISL (avg.)
0.168679142438113	ISL (avg.)
0.13958020057477	ISL (avg.)
0.0184985532305728	ISL (avg.)
0.0158776493754306	ISL (avg.)
0.0517021657869285	ISL (avg.)
0.127632316372639	ISL (avg.)
0.0856506475159398	ISL (avg.)
0.135408232362877	ISL (avg.)
0.121767576618906	ISL (avg.)
0.29877841783679	ISL (avg.)
0.0958645323351025	ISL (avg.)
0.473220658525314	ISL (avg.)
0.338385469352091	ISL (avg.)
0.482461559072022	ISL (avg.)
0.505833223841771	ISL (avg.)
0.179992521503692	ISL (avg.)
0.598346121453731	ISL (avg.)
0.267081830229271	ISL (avg.)
0.12251856880385	ISL (avg.)
0.0625435917788616	ISL (avg.)
0.312594016257053	ISL (avg.)
0.0463122464932882	ISL (avg.)
0.203995273982158	ISL (avg.)
0.417489666929546	ISL (avg.)
0.205348274743174	ISL (avg.)
0.335125270909549	ISL (avg.)
0.222483222575622	ISL (avg.)
0.064679885577036	ISL (avg.)
0.391507517565805	ISL (avg.)
0.480625037415042	ISL (avg.)
0.482708211954807	ISL (avg.)
1.60318258511796	ISL (avg.)
0.784902696045511	ISL (avg.)
0.474439106964536	ISL (avg.)
0.461238881412762	ISL (avg.)
0.55626510373941	ISL (avg.)
0.655167112979897	ISL (avg.)
0.765709363846902	ISL (avg.)
0.536284576155448	ISL (avg.)
0.677153205336687	ISL (avg.)
0.514761884586495	ISL (avg.)
0.824120969063199	ISL (avg.)
0.593801164373783	ISL (avg.)
0.28102559089798	ISL (avg.)
0.611922670643826	ISL (avg.)
0.492840375252787	ISL (avg.)
1.20502969628389	ISL (avg.)
0.850046912005916	ISL (avg.)
0.687132985530431	ISL (avg.)
0.806914072835623	ISL (avg.)
0.877607039661897	ISL (avg.)
0.465241940893932	ISL (avg.)
0.665575602262385	ISL (avg.)
0.571149990012964	ISL (avg.)
0.566778606131185	ISL (avg.)
0.525861101215729	ISL (avg.)
0.141472110843752	ISL (avg.)
0.25018735797966	ISL (avg.)
0.438443104435805	ISL (avg.)
0.169344187602589	ISL (avg.)
0.368669367609648	ISL (avg.)
0.293257222300361	ISL (avg.)
0.313900148143452	ISL (avg.)
0.482123365608455	ISL (avg.)
0.584080220290821	ISL (avg.)
0.574325027244846	ISL (avg.)
0.654902133453196	ISL (avg.)
0.461481334615143	ISL (avg.)
0.712992586465594	ISL (avg.)
0.626158013284671	ISL (avg.)
0.485115743190073	ISL (avg.)
0.566400551898815	ISL (avg.)
0.638692664133245	ISL (avg.)
0.404367285783163	ISL (avg.)
0.823083264199894	ISL (avg.)
0.627403239737245	ISL (avg.)
0.53006370779085	ISL (avg.)
1.49788270284501	ISL (avg.)
1.14934805927469	ISL (avg.)
1.12929661015318	ISL (avg.)
0.112385320533623	ISL (avg.)
0.371343254292609	ISL (avg.)
0.58668068163717	ISL (avg.)
0.860153158402498	ISL (avg.)
0.490844164027191	ISL (avg.)
0.168329350345427	ISL (avg.)
0.952881072409604	ISL (avg.)
0.793348689664234	ISL (avg.)
1.64409369204708	ISL (avg.)
0.423100322542882	ISL (avg.)
1.70467317886949	ISL (avg.)
1.23726861003288	ISL (avg.)
1.18964000701092	ISL (avg.)
1.41341305259184	ISL (avg.)
1.27631807385098	ISL (avg.)
0.961825088680802	ISL (avg.)
1.31327606004872	ISL (avg.)
0.947451291292476	ISL (avg.)
0.553186585052933	ISL (avg.)
0.947357819703119	ISL (avg.)
0.53976656989064	ISL (avg.)
1.86224885596804	ISL (avg.)
1.05302608474321	ISL (avg.)
1.43479581417203	ISL (avg.)
1.47732791534658	ISL (avg.)
3.44020666291082	ISL (avg.)
2.30497669276933	ISL (avg.)
1.84604057300868	ISL (avg.)
3.02920346603779	ISL (avg.)
3.13888490780148	ISL (avg.)
1.32889969240142	ISL (avg.)
0.681827812238081	ISL (avg.)
2.35826002906822	ISL (avg.)
2.65138526201069	ISL (avg.)
1.6213227192592	ISL (avg.)
3.12271558047498	ISL (avg.)
1.15898275462138	ISL (avg.)
1.03363142380648	ISL (avg.)
1.56876567840677	ISL (avg.)
2.35171757677759	ISL (avg.)
0.857722815780524	ISL (avg.)
0.309209408504553	ISL (avg.)
1.374299570375	ISL (avg.)
1.7528324007453	ISL (avg.)
1.33090244888402	ISL (avg.)
0.846239597524448	ISL (avg.)
0.847776834668122	ISL (avg.)
0.863504159091762	ISL (avg.)
0.619786213748285	ISL (avg.)
1.15046290801367	ISL (avg.)
0.570749299884431	ISL (avg.)
0.903901575861184	ISL (avg.)
0.955367557422432	ISL (avg.)
1.66138319534276	ISL (avg.)
0.753935785812668	ISL (avg.)
0.715756918390041	ISL (avg.)
1.01134447902703	ISL (avg.)
0.498150108630405	ISL (avg.)
0.735571537417959	ISL (avg.)
1.89558699971442	ISL (avg.)
1.02465520788044	ISL (avg.)
0.988241841088728	ISL (avg.)
1.23283986287625	ISL (avg.)
0.961840893414988	ISL (avg.)
0.815124668164859	ISL (avg.)
0.817542797961565	ISL (avg.)
0.474689789970139	ISL (avg.)
0.849779391899527	ISL (avg.)
1.2203543728733	ISL (avg.)
0.640230409472278	ISL (avg.)
0.462808681758945	ISL (avg.)
1.08477307054577	ISL (avg.)
0.970280632959961	ISL (avg.)
0.5245420533996	ISL (avg.)
0.478548656246957	ISL (avg.)
0.245092748612349	ISL (avg.)
0.481021361730457	ISL (avg.)
0.287646728420976	ISL (avg.)
0.480307591637954	ISL (avg.)
0.305812209888248	ISL (avg.)
0.439234274889185	ISL (avg.)
0.400588710490817	ISL (avg.)
0.280209992251796	ISL (avg.)
0.11964801760576	ISL (avg.)
0.0979427256971891	ISL (avg.)
0.123552682950718	ISL (avg.)
0.193803246914015	ISL (avg.)
0.0339824992731914	ISL (avg.)
0.0417267765892863	ISL (avg.)
0.0558966288151134	ISL (avg.)
0.0177272011800593	ISL (avg.)
0.0350745404352239	ISL (avg.)
0.22319477364864	ISL (avg.)
0.880313689482346	ISL (avg.)
0.360035665792458	ISL (avg.)
0.537120334696905	ISL (avg.)
0.882893966041724	ISL (avg.)
0.471027659129507	ISL (avg.)
1.50942122273418	ISL (avg.)
0.973548510027514	ISL (avg.)
1.48358622091276	ISL (avg.)
0.912705845950984	ISL (avg.)
1.15344364579645	ISL (avg.)
0.705873567419706	ISL (avg.)
0.567590761596788	ISL (avg.)
0.648482227345048	ISL (avg.)
0.20509310549563	ISL (avg.)
0.48475535663909	ISL (avg.)
0.639412596617484	ISL (avg.)
